sample_id,npy_idx,cation,anion,refrigerant,T_K,P_MPa,x1,pair,split_composite,split_star
[emim]__[Tf2N]__R134a__303.15__0.045,721,[emim],[Tf2N],R134a,303.15,0.045,0.0518,EMIM__TF2N,train,train
[emim]__[Tf2N]__R134a__303.15__0.068,722,[emim],[Tf2N],R134a,303.15,0.068,0.076,EMIM__TF2N,train,train
[emim]__[Tf2N]__R134a__303.15__0.097,723,[emim],[Tf2N],R134a,303.15,0.097,0.105,EMIM__TF2N,train,val
[emim]__[Tf2N]__R134a__303.15__0.124,724,[emim],[Tf2N],R134a,303.15,0.124,0.132,EMIM__TF2N,train,train
[emim]__[Tf2N]__R134a__303.15__0.155,725,[emim],[Tf2N],R134a,303.15,0.155,0.156,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__283.1__0.01,726,[emim],[Tf2N],R125,283.1,0.01,0.008,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__283.1__0.1,727,[emim],[Tf2N],R125,283.1,0.1,0.085,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__283.1__0.1997,728,[emim],[Tf2N],R125,283.1,0.1997,0.168,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__283.1__0.2977,729,[emim],[Tf2N],R125,283.1,0.2977,0.25,EMIM__TF2N,train,val
[emim]__[Tf2N]__R125__283.1__0.3997,730,[emim],[Tf2N],R125,283.1,0.3997,0.331,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__283.1__0.4999,731,[emim],[Tf2N],R125,283.1,0.4999,0.413,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__283.1__0.5997,732,[emim],[Tf2N],R125,283.1,0.5997,0.496,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__283.1__0.6999,733,[emim],[Tf2N],R125,283.1,0.6999,0.583,EMIM__TF2N,val,val
[emim]__[Tf2N]__R125__283.1__0.7996,734,[emim],[Tf2N],R125,283.1,0.7996,0.6809999999999999,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__298.1__0.0102,735,[emim],[Tf2N],R125,298.1,0.0102,0.006,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__298.1__0.0998,736,[emim],[Tf2N],R125,298.1,0.0998,0.055,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__298.1__0.1997,737,[emim],[Tf2N],R125,298.1,0.1997,0.109,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__298.1__0.2997,738,[emim],[Tf2N],R125,298.1,0.2997,0.161,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__298.2__0.3996,739,[emim],[Tf2N],R125,298.2,0.3996,0.213,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__298.2__0.4999,740,[emim],[Tf2N],R125,298.2,0.4999,0.267,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__298.2__0.5997,741,[emim],[Tf2N],R125,298.2,0.5997,0.317,EMIM__TF2N,val,train
[emim]__[Tf2N]__R125__298.1__0.8001,742,[emim],[Tf2N],R125,298.1,0.8001,0.422,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__298.1__0.9998,743,[emim],[Tf2N],R125,298.1,0.9998,0.521,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__323.1__0.0102,744,[emim],[Tf2N],R125,323.1,0.0102,0.004,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__323.1__0.0998,745,[emim],[Tf2N],R125,323.1,0.0998,0.03,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__323.1__0.2,746,[emim],[Tf2N],R125,323.1,0.2,0.059,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__323.1__0.2998,747,[emim],[Tf2N],R125,323.1,0.2998,0.088,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__323.1__0.3996,748,[emim],[Tf2N],R125,323.1,0.3996,0.1169999999999999,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__323.1__0.5002,749,[emim],[Tf2N],R125,323.1,0.5002,0.152,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__323.1__0.5997,750,[emim],[Tf2N],R125,323.1,0.5997,0.176,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__323.1__0.7999,751,[emim],[Tf2N],R125,323.1,0.7999,0.228,EMIM__TF2N,train,val
[emim]__[Tf2N]__R125__323.1__1.0001,752,[emim],[Tf2N],R125,323.1,1.0001,0.285,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__348.1__0.0102,753,[emim],[Tf2N],R125,348.1,0.0102,0.004,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__348.1__0.1,754,[emim],[Tf2N],R125,348.1,0.1,0.018,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__348.1__0.1997,755,[emim],[Tf2N],R125,348.1,0.1997,0.034,EMIM__TF2N,train,val
[emim]__[Tf2N]__R125__348.1__0.2998,756,[emim],[Tf2N],R125,348.1,0.2998,0.05,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__348.1__0.3998,757,[emim],[Tf2N],R125,348.1,0.3998,0.074,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__348.1__0.5001,758,[emim],[Tf2N],R125,348.1,0.5001,0.0969999999999999,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__348.1__0.5996,759,[emim],[Tf2N],R125,348.1,0.5996,0.105,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__348.2__0.7998,760,[emim],[Tf2N],R125,348.2,0.7998,0.14,EMIM__TF2N,val,train
[emim]__[Tf2N]__R125__348.1__0.9997,761,[emim],[Tf2N],R125,348.1,0.9997,0.171,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__303.15__0.0266,762,[emim],[Tf2N],R125,303.15,0.0266,0.0201,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__303.15__0.063,763,[emim],[Tf2N],R125,303.15,0.063,0.0305,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__303.15__0.0907,764,[emim],[Tf2N],R125,303.15,0.0907,0.0466,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__303.15__0.1576,765,[emim],[Tf2N],R125,303.15,0.1576,0.0691,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__303.15__0.2241,766,[emim],[Tf2N],R125,303.15,0.2241,0.1073,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__303.15__0.2715,767,[emim],[Tf2N],R125,303.15,0.2715,0.1295,EMIM__TF2N,val,train
[emim]__[Tf2N]__R125__303.15__0.3532,768,[emim],[Tf2N],R125,303.15,0.3532,0.1681,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__303.15__0.4345,769,[emim],[Tf2N],R125,303.15,0.4345,0.2022,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__303.15__0.4853,770,[emim],[Tf2N],R125,303.15,0.4853,0.2279,EMIM__TF2N,train,train
[emim]__[Tf2N]__R125__303.15__0.6084,771,[emim],[Tf2N],R125,303.15,0.6084,0.2787,EMIM__TF2N,val,train
[emim]__[TFES]__R32__298.15__0.0099,772,[emim],[TFES],R32,298.15,0.0099,0.006,EMIM__TFES,train,train
[emim]__[TFES]__R32__298.05__0.0991,773,[emim],[TFES],R32,298.05,0.0991,0.054,EMIM__TFES,train,train
[emim]__[TFES]__R32__298.05__0.2484,774,[emim],[TFES],R32,298.05,0.2484,0.133,EMIM__TFES,train,train
[emim]__[TFES]__R32__298.05__0.3995,775,[emim],[TFES],R32,298.05,0.3995,0.209,EMIM__TFES,train,train
[emim]__[TFES]__R32__298.05__0.5496,776,[emim],[TFES],R32,298.05,0.5496,0.2789999999999999,EMIM__TFES,val,train
[emim]__[TFES]__R32__298.05__0.7022,777,[emim],[TFES],R32,298.05,0.7022,0.348,EMIM__TFES,train,train
[emim]__[TFES]__R32__298.05__0.8483,778,[emim],[TFES],R32,298.05,0.8483,0.413,EMIM__TFES,train,train
[emim]__[TFES]__R32__298.05__1.0016,779,[emim],[TFES],R32,298.05,1.0016,0.477,EMIM__TFES,train,train
[bmim]__[Ac]__R32__298.25__0.0099,780,[bmim],[Ac],R32,298.25,0.0099,0.01,BMIM__AC,train,train
[bmim]__[Ac]__R32__298.15__0.0997,781,[bmim],[Ac],R32,298.15,0.0997,0.077,BMIM__AC,train,train
[bmim]__[Ac]__R32__298.15__0.2498,782,[bmim],[Ac],R32,298.15,0.2498,0.174,BMIM__AC,train,train
[bmim]__[Ac]__R32__298.15__0.4004,783,[bmim],[Ac],R32,298.15,0.4004,0.26,BMIM__AC,train,train
[bmim]__[Ac]__R32__298.15__0.5498,784,[bmim],[Ac],R32,298.15,0.5498,0.336,BMIM__AC,val,train
[bmim]__[Ac]__R32__298.15__0.6997,785,[bmim],[Ac],R32,298.15,0.6997,0.401,BMIM__AC,train,train
[bmim]__[Ac]__R32__298.05__0.8502,786,[bmim],[Ac],R32,298.05,0.8502,0.462,BMIM__AC,train,train
[bmim]__[Ac]__R32__298.15__1.0004,787,[bmim],[Ac],R32,298.15,1.0004,0.518,BMIM__AC,train,train
[bmim]__[Ac]__R32__298.15__0.05,788,[bmim],[Ac],R32,298.15,0.05,0.054,BMIM__AC,train,train
[bmim]__[Ac]__R32__298.15__0.1,789,[bmim],[Ac],R32,298.15,0.1,0.097,BMIM__AC,train,train
[bmim]__[Ac]__R32__298.15__0.2,790,[bmim],[Ac],R32,298.15,0.2,0.161,BMIM__AC,val,train
[bmim]__[Ac]__R32__298.15__0.4,791,[bmim],[Ac],R32,298.15,0.4,0.268,BMIM__AC,train,train
[bmim]__[Ac]__R32__298.15__0.6,792,[bmim],[Ac],R32,298.15,0.6,0.357,BMIM__AC,train,val
[bmim]__[Ac]__R32__298.15__0.8,793,[bmim],[Ac],R32,298.15,0.8,0.438,BMIM__AC,train,train
[bmim]__[Ac]__R32__298.15__1,794,[bmim],[Ac],R32,298.15,1.0,0.51,BMIM__AC,train,train
[bmim]__[Ac]__R125__298.15__0.05,795,[bmim],[Ac],R125,298.15,0.05,0.06,BMIM__AC,train,train
[bmim]__[Ac]__R125__298.15__0.1,796,[bmim],[Ac],R125,298.15,0.1,0.122,BMIM__AC,train,train
[bmim]__[Ac]__R125__298.15__0.2,797,[bmim],[Ac],R125,298.15,0.2,0.24,BMIM__AC,train,train
[bmim]__[Ac]__R125__298.15__0.4,798,[bmim],[Ac],R125,298.15,0.4,0.429,BMIM__AC,val,train
[bmim]__[Ac]__R125__298.15__0.6,799,[bmim],[Ac],R125,298.15,0.6,0.536,BMIM__AC,train,train
[bmim]__[Ac]__R125__298.15__0.8,800,[bmim],[Ac],R125,298.15,0.8,0.62,BMIM__AC,train,val
[bmim]__[Ac]__R125__298.15__1,801,[bmim],[Ac],R125,298.15,1.0,0.692,BMIM__AC,train,train
[bmim]__[BF4]__R32__283.1__0.01,802,[bmim],[BF4],R32,283.1,0.01,0.009,BMIM__BF4,train,train
[bmim]__[BF4]__R32__283.1__0.0998,803,[bmim],[BF4],R32,283.1,0.0998,0.099,BMIM__BF4,train,val
[bmim]__[BF4]__R32__283.2__0.2499,804,[bmim],[BF4],R32,283.2,0.2499,0.241,BMIM__BF4,train,train
[bmim]__[BF4]__R32__283.2__0.3995,805,[bmim],[BF4],R32,283.2,0.3995,0.374,BMIM__BF4,train,train
[bmim]__[BF4]__R32__283__0.5499,806,[bmim],[BF4],R32,283.0,0.5499,0.501,BMIM__BF4,train,train
[bmim]__[BF4]__R32__283.1__0.6999,807,[bmim],[BF4],R32,283.1,0.6999,0.627,BMIM__BF4,train,train
[bmim]__[BF4]__R32__283.1__0.8497,808,[bmim],[BF4],R32,283.1,0.8497,0.759,BMIM__BF4,train,train
[bmim]__[BF4]__R32__298.2__0.0097,809,[bmim],[BF4],R32,298.2,0.0097,0.0069999999999999,BMIM__BF4,train,train
[bmim]__[BF4]__R32__298.2__0.0997,810,[bmim],[BF4],R32,298.2,0.0997,0.071,BMIM__BF4,train,train
[bmim]__[BF4]__R32__298.2__0.2496,811,[bmim],[BF4],R32,298.2,0.2496,0.175,BMIM__BF4,train,train
[bmim]__[BF4]__R32__298.2__0.3999,812,[bmim],[BF4],R32,298.2,0.3999,0.272,BMIM__BF4,val,train
[bmim]__[BF4]__R32__298.2__0.5498,813,[bmim],[BF4],R32,298.2,0.5498,0.359,BMIM__BF4,train,train
[bmim]__[BF4]__R32__298.2__0.6996,814,[bmim],[BF4],R32,298.2,0.6996,0.4379999999999999,BMIM__BF4,train,train
[bmim]__[BF4]__R32__298.2__0.8495,815,[bmim],[BF4],R32,298.2,0.8495,0.515,BMIM__BF4,train,train
[bmim]__[BF4]__R32__298.2__0.9999,816,[bmim],[BF4],R32,298.2,0.9999,0.588,BMIM__BF4,train,train
[bmim]__[BF4]__R32__323.2__0.0098,817,[bmim],[BF4],R32,323.2,0.0098,0.004,BMIM__BF4,train,train
[bmim]__[BF4]__R32__323.1__0.0996,818,[bmim],[BF4],R32,323.1,0.0996,0.04,BMIM__BF4,train,train
[bmim]__[BF4]__R32__323.2__0.2497,819,[bmim],[BF4],R32,323.2,0.2497,0.099,BMIM__BF4,train,train
[bmim]__[BF4]__R32__323.2__0.3996,820,[bmim],[BF4],R32,323.2,0.3996,0.154,BMIM__BF4,val,train
[bmim]__[BF4]__R32__323.1__0.5496,821,[bmim],[BF4],R32,323.1,0.5496,0.206,BMIM__BF4,train,train
[bmim]__[BF4]__R32__323.1__0.6995,822,[bmim],[BF4],R32,323.1,0.6995,0.255,BMIM__BF4,train,train
[bmim]__[BF4]__R32__323__0.8499,823,[bmim],[BF4],R32,323.0,0.8499,0.301,BMIM__BF4,train,train
[bmim]__[BF4]__R32__323.2__0.9996,824,[bmim],[BF4],R32,323.2,0.9996,0.345,BMIM__BF4,train,train
[bmim]__[BF4]__R32__348.2__0.0097,825,[bmim],[BF4],R32,348.2,0.0097,0.002,BMIM__BF4,train,train
[bmim]__[BF4]__R32__348.1__0.0996,826,[bmim],[BF4],R32,348.1,0.0996,0.0579999999999999,BMIM__BF4,val,train
[bmim]__[BF4]__R32__348.1__0.2495,827,[bmim],[BF4],R32,348.1,0.2495,0.092,BMIM__BF4,train,train
[bmim]__[BF4]__R32__348.2__0.3995,828,[bmim],[BF4],R32,348.2,0.3995,0.125,BMIM__BF4,train,train
[bmim]__[BF4]__R32__348.05__0.5495,829,[bmim],[BF4],R32,348.05,0.5495,0.156,BMIM__BF4,train,train
[bmim]__[BF4]__R32__348.2__0.6996,830,[bmim],[BF4],R32,348.2,0.6996,0.186,BMIM__BF4,train,train
[bmim]__[BF4]__R32__348.1__0.8496,831,[bmim],[BF4],R32,348.1,0.8496,0.214,BMIM__BF4,val,val
[bmim]__[BF4]__R32__348.1__0.9999,832,[bmim],[BF4],R32,348.1,0.9999,0.248,BMIM__BF4,train,train
[bmim]__[BF4]__R32__298.15__0.05,833,[bmim],[BF4],R32,298.15,0.05,0.024,BMIM__BF4,train,train
[bmim]__[BF4]__R32__298.15__0.1,834,[bmim],[BF4],R32,298.15,0.1,0.058,BMIM__BF4,train,train
[bmim]__[BF4]__R32__298.15__0.2,835,[bmim],[BF4],R32,298.15,0.2,0.122,BMIM__BF4,train,val
[bmim]__[BF4]__R32__298.15__0.4,836,[bmim],[BF4],R32,298.15,0.4,0.239,BMIM__BF4,train,train
[bmim]__[BF4]__R32__298.15__0.6,837,[bmim],[BF4],R32,298.15,0.6,0.365,BMIM__BF4,train,train
[bmim]__[BF4]__R32__298.15__0.8,838,[bmim],[BF4],R32,298.15,0.8,0.446,BMIM__BF4,train,train
[bmim]__[BF4]__R32__298.15__1,839,[bmim],[BF4],R32,298.15,1.0,0.545,BMIM__BF4,train,train
[bmim]__[BF4]__R125__298.15__0.05,840,[bmim],[BF4],R125,298.15,0.05,0.008,BMIM__BF4,train,train
[bmim]__[BF4]__R125__298.15__0.1,841,[bmim],[BF4],R125,298.15,0.1,0.019,BMIM__BF4,train,train
[bmim]__[BF4]__R125__298.15__0.2,842,[bmim],[BF4],R125,298.15,0.2,0.043,BMIM__BF4,train,train
[bmim]__[BF4]__R125__298.15__0.4,843,[bmim],[BF4],R125,298.15,0.4,0.101,BMIM__BF4,train,train
[bmim]__[BF4]__R125__298.15__0.6,844,[bmim],[BF4],R125,298.15,0.6,0.172,BMIM__BF4,train,train
[bmim]__[BF4]__R125__298.15__0.8,845,[bmim],[BF4],R125,298.15,0.8,0.263,BMIM__BF4,train,train
[bmim]__[BF4]__R125__298.15__1,846,[bmim],[BF4],R125,298.15,1.0,0.378,BMIM__BF4,val,train
[bmim]__[FS]__R32__298.15__0.01,847,[bmim],[FS],R32,298.15,0.01,0.009,BMIM__FS,train,train
[bmim]__[FS]__R32__298.15__0.0997,848,[bmim],[FS],R32,298.15,0.0997,0.092,BMIM__FS,train,train
[bmim]__[FS]__R32__298.15__0.2501,849,[bmim],[FS],R32,298.15,0.2501,0.214,BMIM__FS,train,train
[bmim]__[FS]__R32__298.15__0.4004,850,[bmim],[FS],R32,298.15,0.4004,0.319,BMIM__FS,train,train
[bmim]__[FS]__R32__298.15__0.55,851,[bmim],[FS],R32,298.15,0.55,0.415,BMIM__FS,train,train
[bmim]__[FS]__R32__298.15__0.6996,852,[bmim],[FS],R32,298.15,0.6996,0.497,BMIM__FS,train,train
[bmim]__[FS]__R32__298.15__0.8494,853,[bmim],[FS],R32,298.15,0.8494,0.5710000000000001,BMIM__FS,val,train
[bmim]__[FS]__R32__298.15__1.0005,854,[bmim],[FS],R32,298.15,1.0005,0.638,BMIM__FS,train,train
[bmim]__[HFPS]__R32__298.15__0.0095,855,[bmim],[HFPS],R32,298.15,0.0095,0.01,BMIM__HFPS,train,train
[bmim]__[HFPS]__R32__298.15__0.1,856,[bmim],[HFPS],R32,298.15,0.1,0.104,BMIM__HFPS,train,train
[bmim]__[HFPS]__R32__298.15__0.2498,857,[bmim],[HFPS],R32,298.15,0.2498,0.242,BMIM__HFPS,train,train
[bmim]__[HFPS]__R32__298.15__0.3995,858,[bmim],[HFPS],R32,298.15,0.3995,0.35,BMIM__HFPS,train,train
[bmim]__[HFPS]__R32__298.15__0.5495,859,[bmim],[HFPS],R32,298.15,0.5495,0.446,BMIM__HFPS,train,train
[bmim]__[HFPS]__R32__298.15__0.6998,860,[bmim],[HFPS],R32,298.15,0.6998,0.527,BMIM__HFPS,train,train
[bmim]__[HFPS]__R32__298.15__0.8494,861,[bmim],[HFPS],R32,298.15,0.8494,0.604,BMIM__HFPS,val,train
[bmim]__[HFPS]__R32__298.15__1.0004,862,[bmim],[HFPS],R32,298.15,1.0004,0.67,BMIM__HFPS,train,train
[bmim]__[HFPS]__R134a__283.1__0.0099,863,[bmim],[HFPS],R134a,283.1,0.0099,0.015,BMIM__HFPS,train,train
[bmim]__[HFPS]__R134a__283.1__0.0502,864,[bmim],[HFPS],R134a,283.1,0.0502,0.0819999999999999,BMIM__HFPS,train,train
[bmim]__[HFPS]__R134a__283.1__0.1,865,[bmim],[HFPS],R134a,283.1,0.1,0.171,BMIM__HFPS,train,train
[bmim]__[HFPS]__R134a__283.15__0.15,866,[bmim],[HFPS],R134a,283.15,0.15,0.264,BMIM__HFPS,train,train
[bmim]__[HFPS]__R134a__283.1__0.2001,867,[bmim],[HFPS],R134a,283.1,0.2001,0.35,BMIM__HFPS,train,train
[bmim]__[HFPS]__R134a__283.15__0.25,868,[bmim],[HFPS],R134a,283.15,0.25,0.447,BMIM__HFPS,train,train
[bmim]__[HFPS]__R134a__283.15__0.3002,869,[bmim],[HFPS],R134a,283.15,0.3002,0.55,BMIM__HFPS,train,train
[bmim]__[HFPS]__R134a__283.2__0.3506,870,[bmim],[HFPS],R134a,283.2,0.3506,0.677,BMIM__HFPS,train,train
[bmim]__[HFPS]__R134a__298__0.0101,871,[bmim],[HFPS],R134a,298.0,0.0101,0.01,BMIM__HFPS,train,train
[bmim]__[HFPS]__R134a__298.1__0.0501,872,[bmim],[HFPS],R134a,298.1,0.0501,0.055,BMIM__HFPS,train,val
[bmim]__[HFPS]__R134a__298.1__0.1,873,[bmim],[HFPS],R134a,298.1,0.1,0.109,BMIM__HFPS,train,val
[bmim]__[HFPS]__R134a__298.05__0.1499,874,[bmim],[HFPS],R134a,298.05,0.1499,0.163,BMIM__HFPS,train,train
[bmim]__[HFPS]__R134a__298.1__0.1994,875,[bmim],[HFPS],R134a,298.1,0.1994,0.2189999999999999,BMIM__HFPS,train,train
[bmim]__[HFPS]__R134a__298.15__0.2504,876,[bmim],[HFPS],R134a,298.15,0.2504,0.2689999999999999,BMIM__HFPS,train,train
[bmim]__[HFPS]__R134a__298.1__0.3,877,[bmim],[HFPS],R134a,298.1,0.3,0.321,BMIM__HFPS,train,train
[bmim]__[HFPS]__R134a__298__0.3504,878,[bmim],[HFPS],R134a,298.0,0.3504,0.374,BMIM__HFPS,train,train
[bmim]__[HFPS]__R134a__323.15__0.0101,879,[bmim],[HFPS],R134a,323.15,0.0101,0.006,BMIM__HFPS,val,val
[bmim]__[HFPS]__R134a__323.15__0.05,880,[bmim],[HFPS],R134a,323.15,0.05,0.0289999999999999,BMIM__HFPS,train,train
[bmim]__[HFPS]__R134a__323.15__0.1,881,[bmim],[HFPS],R134a,323.15,0.1,0.0579999999999999,BMIM__HFPS,train,train
[bmim]__[HFPS]__R134a__323.1__0.15,882,[bmim],[HFPS],R134a,323.1,0.15,0.088,BMIM__HFPS,train,train
[bmim]__[HFPS]__R134a__323.15__0.1993,883,[bmim],[HFPS],R134a,323.15,0.1993,0.1169999999999999,BMIM__HFPS,val,train
[bmim]__[HFPS]__R134a__323.15__0.2504,884,[bmim],[HFPS],R134a,323.15,0.2504,0.145,BMIM__HFPS,train,train
[bmim]__[HFPS]__R134a__323.15__0.3004,885,[bmim],[HFPS],R134a,323.15,0.3004,0.172,BMIM__HFPS,train,val
[bmim]__[HFPS]__R134a__323.15__0.3502,886,[bmim],[HFPS],R134a,323.15,0.3502,0.198,BMIM__HFPS,train,train
[bmim]__[HFPS]__R134a__348.05__0.0099,887,[bmim],[HFPS],R134a,348.05,0.0099,0.003,BMIM__HFPS,train,train
[bmim]__[HFPS]__R134a__348.05__0.0501,888,[bmim],[HFPS],R134a,348.05,0.0501,0.017,BMIM__HFPS,train,train
[bmim]__[HFPS]__R134a__348.1__0.1,889,[bmim],[HFPS],R134a,348.1,0.1,0.035,BMIM__HFPS,train,train
[bmim]__[HFPS]__R134a__348.1__0.1499,890,[bmim],[HFPS],R134a,348.1,0.1499,0.053,BMIM__HFPS,train,train
[bmim]__[HFPS]__R134a__348.05__0.2,891,[bmim],[HFPS],R134a,348.05,0.2,0.07,BMIM__HFPS,train,train
[bmim]__[HFPS]__R134a__348.05__0.2495,892,[bmim],[HFPS],R134a,348.05,0.2495,0.087,BMIM__HFPS,val,train
[bmim]__[HFPS]__R134a__348.05__0.3001,893,[bmim],[HFPS],R134a,348.05,0.3001,0.103,BMIM__HFPS,train,train
[bmim]__[HFPS]__R134a__348.1__0.3494,894,[bmim],[HFPS],R134a,348.1,0.3494,0.12,BMIM__HFPS,train,train
[bmim]__[MeSO4]__R32__298.15__0.0099,895,[bmim],[MeSO4],R32,298.15,0.0099,0.012,BMIM__MESO4,train,train
[bmim]__[MeSO4]__R32__298.15__0.1001,896,[bmim],[MeSO4],R32,298.15,0.1001,0.068,BMIM__MESO4,train,train
[bmim]__[MeSO4]__R32__298.15__0.2498,897,[bmim],[MeSO4],R32,298.15,0.2498,0.156,BMIM__MESO4,train,train
[bmim]__[MeSO4]__R32__298.15__0.3995,898,[bmim],[MeSO4],R32,298.15,0.3995,0.2339999999999999,BMIM__MESO4,train,train
[bmim]__[MeSO4]__R32__298.25__0.5501,899,[bmim],[MeSO4],R32,298.25,0.5501,0.305,BMIM__MESO4,train,train
[bmim]__[MeSO4]__R32__298.15__0.6995,900,[bmim],[MeSO4],R32,298.15,0.6995,0.374,BMIM__MESO4,train,train
[bmim]__[MeSO4]__R32__298.15__0.85,901,[bmim],[MeSO4],R32,298.15,0.85,0.432,BMIM__MESO4,train,train
[bmim]__[MeSO4]__R32__298.15__1.0006,902,[bmim],[MeSO4],R32,298.15,1.0006,0.489,BMIM__MESO4,val,train
[bmim]__[OTf]__R32__273.19__0.104,903,[bmim],[OTf],R32,273.19,0.104,0.14,BMIM__OTF,test,train
[bmim]__[OTf]__R32__273.15__0.195,904,[bmim],[OTf],R32,273.15,0.195,0.243,BMIM__OTF,test,train
[bmim]__[OTf]__R32__273.19__0.303,905,[bmim],[OTf],R32,273.19,0.303,0.358,BMIM__OTF,test,train
[bmim]__[OTf]__R32__273.13__0.412,906,[bmim],[OTf],R32,273.13,0.412,0.465,BMIM__OTF,test,train
[bmim]__[OTf]__R32__273.17__0.5,907,[bmim],[OTf],R32,273.17,0.5,0.547,BMIM__OTF,test,train
[bmim]__[OTf]__R32__273.17__0.593,908,[bmim],[OTf],R32,273.17,0.593,0.639,BMIM__OTF,test,train
[bmim]__[OTf]__R32__273.14__0.636,909,[bmim],[OTf],R32,273.14,0.636,0.683,BMIM__OTF,test,train
[bmim]__[OTf]__R32__298.12__0.098,910,[bmim],[OTf],R32,298.12,0.098,0.069,BMIM__OTF,test,train
[bmim]__[OTf]__R32__298.16__0.2,911,[bmim],[OTf],R32,298.16,0.2,0.139,BMIM__OTF,test,train
[bmim]__[OTf]__R32__298.12__0.301,912,[bmim],[OTf],R32,298.12,0.301,0.2,BMIM__OTF,test,train
[bmim]__[OTf]__R32__298.14__0.4,913,[bmim],[OTf],R32,298.14,0.4,0.264,BMIM__OTF,test,train
[bmim]__[OTf]__R32__298.16__0.53,914,[bmim],[OTf],R32,298.16,0.53,0.333,BMIM__OTF,test,train
[bmim]__[OTf]__R32__298.19__0.623,915,[bmim],[OTf],R32,298.19,0.623,0.384,BMIM__OTF,test,train
[bmim]__[OTf]__R32__298.15__0.723,916,[bmim],[OTf],R32,298.15,0.723,0.434,BMIM__OTF,test,train
[bmim]__[OTf]__R32__298.17__0.83,917,[bmim],[OTf],R32,298.17,0.83,0.484,BMIM__OTF,test,train
[bmim]__[OTf]__R32__298.13__0.902,918,[bmim],[OTf],R32,298.13,0.902,0.521,BMIM__OTF,test,train
[bmim]__[OTf]__R32__323.22__0.101,919,[bmim],[OTf],R32,323.22,0.101,0.047,BMIM__OTF,test,train
[bmim]__[OTf]__R32__323.16__0.205,920,[bmim],[OTf],R32,323.16,0.205,0.083,BMIM__OTF,test,train
[bmim]__[OTf]__R32__323.13__0.299,921,[bmim],[OTf],R32,323.13,0.299,0.117,BMIM__OTF,test,train
[bmim]__[OTf]__R32__323.12__0.4,922,[bmim],[OTf],R32,323.12,0.4,0.15,BMIM__OTF,test,train
[bmim]__[OTf]__R32__323.15__0.507,923,[bmim],[OTf],R32,323.15,0.507,0.191,BMIM__OTF,test,train
[bmim]__[OTf]__R32__348.12__0.103,924,[bmim],[OTf],R32,348.12,0.103,0.033,BMIM__OTF,test,train
[bmim]__[OTf]__R32__348.2__0.201,925,[bmim],[OTf],R32,348.2,0.201,0.065,BMIM__OTF,test,train
[bmim]__[OTf]__R32__348.23__0.299,926,[bmim],[OTf],R32,348.23,0.299,0.09,BMIM__OTF,test,train
[bmim]__[OTf]__R32__348.24__0.403,927,[bmim],[OTf],R32,348.24,0.403,0.114,BMIM__OTF,test,train
[bmim]__[OTf]__R32__348.15__0.5,928,[bmim],[OTf],R32,348.15,0.5,0.137,BMIM__OTF,test,train
[bmim]__[OTf]__R152a__273.22__0.056,929,[bmim],[OTf],R152a,273.22,0.056,0.095,BMIM__OTF,test,train
[bmim]__[OTf]__R152a__273.23__0.097,930,[bmim],[OTf],R152a,273.23,0.097,0.184,BMIM__OTF,test,train
[bmim]__[OTf]__R152a__273.24__0.144,931,[bmim],[OTf],R152a,273.24,0.144,0.302,BMIM__OTF,test,train
